,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0
429,"10.801748, 106.663951",2021-03-05,36.0,24.0,28.8,35.1,24.0,29.1,19.0,59.4,0.0,0,0.0,,0,0,34.6,24.0,134.0,1011.3,22.8,10.0,304.2,26.2,10,,2021-03-05 06:06:05,2021-03-05 18:03:45,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",63.0
430,"10.801748, 106.663951",2021-03-06,35.0,23.0,28.8,35.8,23.0,29.8,19.8,60.8,0.0,0,0.0,,0,0,29.9,18.4,137.5,1011.9,23.7,9.9,298.8,25.8,10,,2021-03-06 06:05:33,2021-03-06 18:03:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",64.0
431,"10.801748, 106.663951",2021-03-07,35.0,25.0,28.9,37.7,25.0,30.7,21.4,65.6,0.0,0,0.0,,0,0,30.6,20.5,141.4,1011.0,27.3,9.9,283.9,24.6,10,,2021-03-07 06:05:01,2021-03-07 18:03:53,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",65.0
432,"10.801748, 106.663951",2021-03-08,35.0,25.0,29.3,35.3,25.0,30.4,19.6,58.4,0.0,0,0.0,,0,0,27.4,18.3,117.6,1011.6,35.8,9.7,262.7,22.7,9,,2021-03-08 06:04:29,2021-03-08 18:03:56,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",66.0
433,"10.801748, 106.663951",2021-03-09,35.0,25.0,29.1,36.3,25.0,30.2,20.3,61.4,0.4,100,12.5,rain,0,0,23.8,22.3,115.8,1011.4,51.5,9.8,246.0,21.1,8,,2021-03-09 06:03:56,2021-03-09 18:03:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",67.0
434,"10.801748, 106.663951",2021-03-10,35.0,25.0,29.2,36.5,25.0,30.5,20.1,60.2,0.1,100,4.17,rain,0,0,24.1,20.5,129.6,1011.0,40.5,9.8,265.7,22.9,9,,2021-03-10 06:03:22,2021-03-10 18:04:02,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS",68.0
435,"10.801748, 106.663951",2021-03-11,35.0,25.0,29.5,36.1,25.0,31.0,20.3,59.9,0.1,100,4.17,rain,0,0,25.6,27.7,114.7,1010.9,35.4,9.8,260.6,22.5,9,,2021-03-11 06:02:49,2021-03-11 18:04:04,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS",69.0
436,"10.801748, 106.663951",2021-03-12,35.0,26.0,29.9,35.7,26.0,31.0,18.7,52.8,0.0,0,0.0,,0,0,24.8,18.4,135.3,1011.3,41.5,10.0,280.7,24.3,10,,2021-03-12 06:02:15,2021-03-12 18:04:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",70.0
437,"10.801748, 106.663951",2021-03-13,35.0,26.0,29.5,36.3,26.0,30.6,19.1,55.6,0.4,100,4.17,rain,0,0,32.4,22.2,130.1,1010.9,40.3,9.7,250.1,21.5,8,,2021-03-13 06:01:40,2021-03-13 18:04:08,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",71.0
438,"10.801748, 106.663951",2021-03-14,35.0,24.0,28.3,35.7,24.0,29.2,20.6,66.3,0.0,0,0.0,,0,0,31.7,24.1,128.9,1009.5,33.7,9.6,286.5,24.8,10,,2021-03-14 06:01:06,2021-03-14 18:04:09,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",72.0
439,"10.801748, 106.663951",2021-03-15,34.0,25.0,28.3,36.1,25.0,29.6,21.0,66.6,0.0,0,0.0,,0,0,26.6,18.4,148.3,1009.3,30.1,9.4,272.3,23.5,9,,2021-03-15 06:00:31,2021-03-15 18:04:10,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",73.0
440,"10.801748, 106.663951",2021-03-16,32.0,25.0,27.9,35.8,25.0,29.7,22.3,72.8,0.1,100,4.17,rain,0,0,29.2,22.2,152.7,1009.1,49.3,10.0,265.3,22.8,9,,2021-03-16 05:59:56,2021-03-16 18:04:11,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",74.0
441,"10.801748, 106.663951",2021-03-17,33.0,25.0,28.0,35.8,25.0,29.5,21.6,69.4,0.0,0,0.0,,0,0,29.5,18.4,151.1,1009.1,48.0,9.9,231.2,19.9,8,,2021-03-17 05:59:21,2021-03-17 18:04:12,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",75.0
442,"10.801748, 106.663951",2021-03-18,32.0,26.0,28.5,36.8,26.0,30.7,22.6,71.8,0.0,0,0.0,,0,0,33.1,20.5,152.4,1008.5,46.2,10.0,249.9,21.5,9,,2021-03-18 05:58:45,2021-03-18 18:04:13,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",76.0
443,"10.801748, 106.663951",2021-03-19,34.0,26.0,29.3,39.3,26.0,32.5,23.3,71.8,0.0,0,0.0,,0,0,29.5,18.4,157.3,1007.7,40.5,10.0,279.4,24.1,10,,2021-03-19 05:58:10,2021-03-19 18:04:14,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",77.0
444,"10.801748, 106.663951",2021-03-20,33.0,27.0,29.2,39.2,30.6,33.6,24.0,74.7,0.1,100,4.17,rain,0,0,24.8,16.6,149.9,1006.9,59.0,9.8,258.7,22.3,9,,2021-03-20 05:57:34,2021-03-20 18:04:14,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",78.0
445,"10.801748, 106.663951",2021-03-21,35.0,27.0,29.5,39.2,30.1,33.5,23.3,70.6,0.3,100,12.5,rain,0,0,25.9,25.9,136.8,1007.4,49.1,9.8,242.1,20.8,8,,2021-03-21 05:56:58,2021-03-21 18:04:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",79.0
446,"10.801748, 106.663951",2021-03-22,36.0,26.0,30.2,38.3,26.0,32.6,21.8,64.0,0.0,0,0.0,,0,0,31.7,18.4,107.2,1009.4,41.5,9.4,255.9,22.1,8,,2021-03-22 05:56:22,2021-03-22 18:04:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",80.0
447,"10.801748, 106.663951",2021-03-23,35.0,26.0,30.0,36.5,26.0,31.9,20.6,59.1,1.5,100,16.67,rain,0,0,25.2,18.4,69.5,1009.4,43.2,9.8,250.1,21.5,10,,2021-03-23 05:55:46,2021-03-23 18:04:15,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",81.0
448,"10.801748, 106.663951",2021-03-24,35.0,27.0,30.3,37.3,29.2,32.8,21.1,59.9,3.5,100,20.83,rain,0,0,40.3,27.7,117.0,1008.3,51.8,9.9,258.3,22.3,9,,2021-03-24 05:55:10,2021-03-24 18:04:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",82.0
